f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
59,28,5,3,1,2,0,0,0,59,28,5,3,1,2,59,28,5,3,1
54,34,9,5,1,0,0,0,0,54,34,9,5,1,0,54,34,9,5,1
96,38,15,9,5,0,0,0,0,96,38,15,9,5,0,96,38,15,9,1
75,33,20,3,7,1,0,0,0,75,33,20,3,7,1,75,33,20,3,1
53,27,3,4,1,0,0,0,0,53,27,3,4,1,0,53,27,3,4,1
71,37,15,4,2,0,0,0,0,71,37,15,4,2,0,71,37,15,4,1
112,38,16,12,6,4,1,0,0,112,38,16,12,6,4,112,38,16,12,1
66,32,9,5,2,2,0,0,0,66,32,9,5,2,2,66,32,9,5,1
67,29,3,4,1,3,0,0,0,67,29,3,4,1,3,67,29,3,4,1
77,39,12,5,5,2,0,1,0,77,39,12,5,5,2,77,39,12,5,1
96,47,22,12,11,3,1,0,0,96,47,22,12,11,3,96,47,22,12,1
57,41,18,7,4,0,0,0,0,57,41,18,7,4,0,57,41,18,7,1
60,12,8,4,1,1,0,0,0,60,12,8,4,1,1,60,12,8,4,1
65,39,13,4,1,0,0,0,0,65,39,13,4,1,0,65,39,13,4,1
71,24,16,3,3,0,2,0,0,71,24,16,3,3,0,71,24,16,3,1
74,30,12,10,0,1,1,0,0,74,30,12,10,0,1,74,30,12,10,1
46,18,8,6,1,1,0,0,0,46,18,8,6,1,1,46,18,8,6,1
72,34,15,5,1,2,0,0,0,72,34,15,5,1,2,72,34,15,5,1
72,25,5,4,1,0,0,0,0,72,25,5,4,1,0,72,25,5,4,1
72,35,18,1,0,1,0,0,0,72,35,18,1,0,1,72,35,18,1,1
63,17,8,1,1,0,0,0,0,63,17,8,1,1,0,63,17,8,1,1
90,33,19,9,1,0,0,0,0,90,33,19,9,1,0,90,33,19,9,1
50,21,8,5,1,0,0,0,0,50,21,8,5,1,0,50,21,8,5,1
64,30,17,4,1,0,0,0,0,64,30,17,4,1,0,64,30,17,4,1
135,61,29,20,11,6,1,0,0,135,61,29,20,11,6,135,61,29,20,1
68,30,12,16,7,4,1,0,0,68,30,12,16,7,4,68,30,12,16,1
76,29,17,6,5,4,1,0,0,76,29,17,6,5,4,76,29,17,6,1
95,46,16,3,2,1,0,0,0,95,46,16,3,2,1,95,46,16,3,1
15,3,0,0,1,1,0,0,0,15,3,0,0,1,1,15,3,0,0,1
75,44,22,12,1,0,0,0,0,75,44,22,12,1,0,75,44,22,12,1
23,4,0,0,0,0,0,0,0,23,4,0,0,0,0,23,4,0,0,1
84,33,15,10,3,1,0,0,0,84,33,15,10,3,1,84,33,15,10,1
19,2,0,1,0,0,0,0,0,19,2,0,1,0,0,19,2,0,1,1
65,43,19,6,1,1,0,0,0,65,43,19,6,1,1,65,43,19,6,1
11,8,0,0,0,0,0,0,0,11,8,0,0,0,0,11,8,0,0,1
84,45,16,5,3,0,0,0,0,84,45,16,5,3,0,84,45,16,5,1
31,7,1,1,0,0,0,0,0,31,7,1,1,0,0,31,7,1,1,1
93,64,14,8,2,3,0,0,0,93,64,14,8,2,3,93,64,14,8,1
15,9,1,0,0,0,0,0,0,15,9,1,0,0,0,15,9,1,0,1
95,56,21,11,0,1,0,0,0,95,56,21,11,0,1,95,56,21,11,1
28,4,0,0,0,0,0,0,0,28,4,0,0,0,0,28,4,0,0,1
70,45,34,8,7,2,0,0,0,70,45,34,8,7,2,70,45,34,8,1
17,3,0,1,0,0,0,0,0,17,3,0,1,0,0,17,3,0,1,1
82,43,18,9,2,2,0,0,0,82,43,18,9,2,2,82,43,18,9,1
9,3,0,0,0,0,0,0,0,9,3,0,0,0,0,9,3,0,0,1
98,50,20,5,3,3,0,0,0,98,50,20,5,3,3,98,50,20,5,1
22,3,0,0,0,0,0,0,0,22,3,0,0,0,0,22,3,0,0,1
68,41,19,9,2,1,0,0,0,68,41,19,9,2,1,68,41,19,9,1
15,3,1,1,1,0,0,0,0,15,3,1,1,1,0,15,3,1,1,1
78,59,26,6,4,1,0,0,0,78,59,26,6,4,1,78,59,26,6,1
41,12,3,1,2,1,1,0,2,41,12,3,1,2,1,41,12,3,1,1
94,54,20,8,4,1,0,0,0,94,54,20,8,4,1,94,54,20,8,1
21,10,2,1,0,0,0,0,0,21,10,2,1,0,0,21,10,2,1,1
91,48,17,8,4,0,0,0,0,91,48,17,8,4,0,91,48,17,8,1
27,2,1,0,0,0,0,0,0,27,2,1,0,0,0,27,2,1,0,1
74,59,20,8,4,4,0,0,0,74,59,20,8,4,4,74,59,20,8,1
23,6,1,1,0,0,0,0,0,23,6,1,1,0,0,23,6,1,1,1
73,44,21,10,2,2,0,0,0,73,44,21,10,2,2,73,44,21,10,1
45,17,3,0,0,0,0,0,0,45,17,3,0,0,0,45,17,3,0,1
89,55,28,7,3,2,0,0,0,89,55,28,7,3,2,89,55,28,7,1
14,8,2,0,0,0,0,0,0,14,8,2,0,0,0,14,8,2,0,1
87,59,24,10,2,1,0,0,0,87,59,24,10,2,1,87,59,24,10,1
22,9,1,1,0,0,0,0,0,22,9,1,1,0,0,22,9,1,1,1
91,49,15,16,3,1,0,0,0,91,49,15,16,3,1,91,49,15,16,1
20,5,1,0,1,0,0,0,0,20,5,1,0,1,0,20,5,1,0,1
82,56,33,9,2,0,0,0,0,82,56,33,9,2,0,82,56,33,9,1
18,6,4,1,0,0,0,0,0,18,6,4,1,0,0,18,6,4,1,1
79,55,26,11,3,4,0,0,0,79,55,26,11,3,4,79,55,26,11,1
27,11,2,0,0,1,0,0,0,27,11,2,0,0,1,27,11,2,0,1
83,59,24,11,3,0,0,0,0,83,59,24,11,3,0,83,59,24,11,1
17,5,0,0,0,0,0,0,0,17,5,0,0,0,0,17,5,0,0,1
75,53,23,11,3,3,0,0,0,75,53,23,11,3,3,75,53,23,11,1
20,8,3,0,0,0,0,0,0,20,8,3,0,0,0,20,8,3,0,1
90,54,14,9,6,3,0,0,0,90,54,14,9,6,3,90,54,14,9,1
19,6,3,1,0,0,0,0,0,19,6,3,1,0,0,19,6,3,1,1
100,62,20,13,6,2,0,0,0,100,62,20,13,6,2,100,62,20,13,1
24,11,2,1,1,0,0,0,0,24,11,2,1,1,0,24,11,2,1,1
68,37,22,11,4,2,0,0,0,68,37,22,11,4,2,68,37,22,11,1
22,7,2,1,0,0,0,0,0,22,7,2,1,0,0,22,7,2,1,1
81,48,21,12,6,1,0,0,0,81,48,21,12,6,1,81,48,21,12,1
30,8,4,0,0,0,0,0,0,30,8,4,0,0,0,30,8,4,0,1
80,45,25,8,2,2,0,0,0,80,45,25,8,2,2,80,45,25,8,1
13,9,1,1,0,0,0,0,0,13,9,1,1,0,0,13,9,1,1,1
52,15,6,1,1,0,0,0,0,52,15,6,1,1,0,52,15,6,1,1
52,26,21,6,2,0,0,0,0,52,26,21,6,2,0,52,26,21,6,1
31,16,10,2,2,0,0,0,0,31,16,10,2,2,0,31,16,10,2,1
60,22,8,4,3,1,0,0,0,60,22,8,4,3,1,60,22,8,4,1
59,14,8,9,3,2,0,0,0,59,14,8,9,3,2,59,14,8,9,1
73,24,9,6,3,0,0,0,0,73,24,9,6,3,0,73,24,9,6,1
46,19,11,3,2,0,0,0,0,46,19,11,3,2,0,46,19,11,3,1
69,26,12,9,3,1,0,0,0,69,26,12,9,3,1,69,26,12,9,1
53,28,4,3,1,0,0,0,0,53,28,4,3,1,0,53,28,4,3,1
63,22,12,4,2,1,0,0,0,63,22,12,4,2,1,63,22,12,4,1
42,24,6,1,2,0,0,0,0,42,24,6,1,2,0,42,24,6,1,1
73,36,12,10,4,1,0,0,0,73,36,12,10,4,1,73,36,12,10,1
50,28,13,0,0,0,0,0,0,50,28,13,0,0,0,50,28,13,0,1
50,23,17,8,1,0,0,0,0,50,23,17,8,1,0,50,23,17,8,1
58,20,12,2,3,1,0,0,0,58,20,12,2,3,1,58,20,12,2,1
81,27,14,5,1,1,0,0,0,81,27,14,5,1,1,81,27,14,5,1
49,24,14,3,0,0,0,0,0,49,24,14,3,0,0,49,24,14,3,1
74,30,12,6,1,4,0,0,0,74,30,12,6,1,4,74,30,12,6,1
49,33,11,2,1,0,0,0,0,49,33,11,2,1,0,49,33,11,2,1
63,33,10,3,2,2,0,0,0,63,33,10,3,2,2,63,33,10,3,1
46,28,10,6,0,0,0,0,0,46,28,10,6,0,0,46,28,10,6,1
67,30,9,8,3,1,0,0,0,67,30,9,8,3,1,67,30,9,8,1
58,27,8,7,2,0,0,0,0,58,27,8,7,2,0,58,27,8,7,1
75,29,15,4,3,0,1,0,0,75,29,15,4,3,0,75,29,15,4,1
51,33,13,6,1,0,0,0,0,51,33,13,6,1,0,51,33,13,6,1
62,30,14,9,4,0,0,0,0,62,30,14,9,4,0,62,30,14,9,1
62,24,11,6,2,0,0,0,0,62,24,11,6,2,0,62,24,11,6,1
67,34,11,9,4,1,0,0,0,67,34,11,9,4,1,67,34,11,9,1
54,26,12,4,4,1,0,0,0,54,26,12,4,4,1,54,26,12,4,1
53,26,12,4,3,0,0,0,0,53,26,12,4,3,0,53,26,12,4,1
70,22,9,10,3,1,0,0,0,70,22,9,10,3,1,70,22,9,10,1
57,15,15,5,1,1,0,0,0,57,15,15,5,1,1,57,15,15,5,1
55,29,16,6,1,0,0,0,0,55,29,16,6,1,0,55,29,16,6,1
63,29,12,7,3,0,0,0,0,63,29,12,7,3,0,63,29,12,7,1
55,24,8,8,1,1,0,0,0,55,24,8,8,1,1,55,24,8,8,1
72,31,13,6,1,1,0,0,0,72,31,13,6,1,1,72,31,13,6,1
65,23,14,5,3,0,0,0,0,65,23,14,5,3,0,65,23,14,5,1
56,32,13,6,4,0,0,0,0,56,32,13,6,4,0,56,32,13,6,1
51,28,10,3,1,0,0,0,0,51,28,10,3,1,0,51,28,10,3,1
60,30,14,5,3,0,0,0,0,60,30,14,5,3,0,60,30,14,5,1
55,22,13,8,4,1,1,0,0,55,22,13,8,4,1,55,22,13,8,1
64,39,16,10,3,1,0,0,0,64,39,16,10,3,1,64,39,16,10,1
44,26,9,5,1,0,0,0,0,44,26,9,5,1,0,44,26,9,5,1
50,36,13,9,3,1,0,0,0,50,36,13,9,3,1,50,36,13,9,1
61,20,13,4,2,0,0,0,0,61,20,13,4,2,0,61,20,13,4,1
59,26,12,6,2,1,0,0,0,59,26,12,6,2,1,59,26,12,6,1
50,26,20,9,3,0,0,0,0,50,26,20,9,3,0,50,26,20,9,1
69,29,19,5,3,0,0,0,0,69,29,19,5,3,0,69,29,19,5,1
72,22,15,4,0,0,0,0,0,72,22,15,4,0,0,72,22,15,4,1
66,25,16,4,2,2,0,0,0,66,25,16,4,2,2,66,25,16,4,1
53,21,13,5,1,1,0,0,0,53,21,13,5,1,1,53,21,13,5,1
56,29,8,2,3,0,0,0,0,56,29,8,2,3,0,56,29,8,2,1
61,31,20,3,0,1,0,0,0,61,31,20,3,0,1,61,31,20,3,1
48,30,10,7,1,1,0,0,0,48,30,10,7,1,1,48,30,10,7,1
55,27,12,5,1,0,0,0,0,55,27,12,5,1,0,55,27,12,5,1
63,34,17,6,2,0,0,0,0,63,34,17,6,2,0,63,34,17,6,1
47,25,7,2,0,1,2,0,0,47,25,7,2,0,1,47,25,7,2,1
77,35,17,10,5,2,0,0,0,77,35,17,10,5,2,77,35,17,10,1
65,26,9,4,3,0,1,0,0,65,26,9,4,3,0,65,26,9,4,1
69,43,20,3,3,0,0,0,0,69,43,20,3,3,0,69,43,20,3,1
43,20,8,2,0,0,0,0,0,43,20,8,2,0,0,43,20,8,2,1
55,27,17,5,2,1,0,0,0,55,27,17,5,2,1,55,27,17,5,1
52,24,9,1,0,0,0,0,0,52,24,9,1,0,0,52,24,9,1,1
110,39,24,13,6,4,0,0,0,110,39,24,13,6,4,110,39,24,13,1
54,21,7,2,0,1,0,0,0,54,21,7,2,0,1,54,21,7,2,1
108,38,18,7,3,3,0,0,0,108,38,18,7,3,3,108,38,18,7,1
47,14,20,3,4,1,0,0,0,47,14,20,3,4,1,47,14,20,3,1
114,58,18,12,4,1,1,0,0,114,58,18,12,4,1,114,58,18,12,1
49,23,8,3,1,0,0,0,0,49,23,8,3,1,0,49,23,8,3,1
71,37,16,9,2,1,0,0,0,71,37,16,9,2,1,71,37,16,9,1
51,20,4,0,0,0,0,0,0,51,20,4,0,0,0,51,20,4,0,1
60,30,9,5,2,0,0,0,0,60,30,9,5,2,0,60,30,9,5,1
55,18,11,3,0,0,0,0,0,55,18,11,3,0,0,55,18,11,3,1
80,39,13,4,3,1,1,0,0,80,39,13,4,3,1,80,39,13,4,1
58,26,10,1,0,0,0,0,0,58,26,10,1,0,0,58,26,10,1,1
88,42,21,11,3,1,1,0,0,88,42,21,11,3,1,88,42,21,11,1
46,18,8,3,0,0,0,0,0,46,18,8,3,0,0,46,18,8,3,1
98,38,12,7,2,1,0,0,0,98,38,12,7,2,1,98,38,12,7,1
41,33,14,11,3,5,0,0,0,41,33,14,11,3,5,41,33,14,11,1
78,31,22,7,4,2,0,0,0,78,31,22,7,4,2,78,31,22,7,1
43,22,9,3,0,0,0,0,0,43,22,9,3,0,0,43,22,9,3,1
65,26,9,3,1,0,0,0,0,65,26,9,3,1,0,65,26,9,3,1
44,19,5,2,0,0,0,0,0,44,19,5,2,0,0,44,19,5,2,1
61,29,16,4,0,1,0,0,0,61,29,16,4,0,1,61,29,16,4,1
49,12,10,1,0,0,0,0,0,49,12,10,1,0,0,49,12,10,1,1
72,39,20,6,1,2,0,0,0,72,39,20,6,1,2,72,39,20,6,1
60,18,11,2,0,1,0,0,0,60,18,11,2,0,1,60,18,11,2,1
125,50,25,22,9,2,0,0,0,125,50,25,22,9,2,125,50,25,22,1
57,22,12,5,0,0,0,0,1,57,22,12,5,0,0,57,22,12,5,1
119,50,21,8,6,6,0,0,0,119,50,21,8,6,6,119,50,21,8,1
63,27,5,5,1,0,0,0,0,63,27,5,5,1,0,63,27,5,5,1
63,35,15,2,3,0,0,0,0,63,35,15,2,3,0,63,35,15,2,1
45,30,7,6,0,0,0,0,0,45,30,7,6,0,0,45,30,7,6,1
147,48,21,10,8,5,0,0,0,147,48,21,10,8,5,147,48,21,10,1
55,22,7,4,2,0,0,0,0,55,22,7,4,2,0,55,22,7,4,1
107,47,12,15,5,4,0,0,0,107,47,12,15,5,4,107,47,12,15,1
65,22,10,4,0,0,0,0,0,65,22,10,4,0,0,65,22,10,4,1
133,70,31,21,11,6,0,0,1,133,70,31,21,11,6,133,70,31,21,1
43,15,7,2,1,0,0,0,0,43,15,7,2,1,0,43,15,7,2,1
86,27,14,3,2,0,0,0,0,86,27,14,3,2,0,86,27,14,3,1
67,18,9,2,1,0,0,0,0,67,18,9,2,1,0,67,18,9,2,1
103,52,21,8,9,6,1,1,1,103,52,21,8,9,6,103,52,21,8,1
47,22,11,3,0,0,0,0,0,47,22,11,3,0,0,47,22,11,3,1
82,34,10,4,0,1,0,0,0,82,34,10,4,0,1,82,34,10,4,1
50,20,4,2,1,0,0,0,0,50,20,4,2,1,0,50,20,4,2,1
120,49,28,12,9,3,0,0,0,120,49,28,12,9,3,120,49,28,12,1
48,21,11,2,0,0,0,0,0,48,21,11,2,0,0,48,21,11,2,1
82,30,15,10,3,0,1,0,0,82,30,15,10,3,0,82,30,15,10,1
64,17,7,2,0,0,0,0,0,64,17,7,2,0,0,64,17,7,2,1
116,57,43,24,14,10,1,0,0,116,57,43,24,14,10,116,57,43,24,1
43,25,13,4,1,0,0,0,0,43,25,13,4,1,0,43,25,13,4,1
89,43,18,6,4,1,0,0,0,89,43,18,6,4,1,89,43,18,6,1
75,34,16,5,0,0,0,0,0,75,34,16,5,0,0,75,34,16,5,1
42,19,8,1,0,0,0,0,0,42,19,8,1,0,0,42,19,8,1,1
128,55,37,31,35,8,2,2,0,128,55,37,31,35,8,128,55,37,31,1
54,26,5,4,0,0,0,0,0,54,26,5,4,0,0,54,26,5,4,1
85,32,11,7,2,1,0,0,0,85,32,11,7,2,1,85,32,11,7,1
49,20,8,2,1,0,0,0,0,49,20,8,2,1,0,49,20,8,2,1
159,67,40,21,22,11,0,0,0,159,67,40,21,22,11,159,67,40,21,1
58,25,12,6,0,3,1,0,0,58,25,12,6,0,3,58,25,12,6,1
137,68,33,10,7,2,0,0,0,137,68,33,10,7,2,137,68,33,10,1
52,22,5,3,0,0,0,0,0,52,22,5,3,0,0,52,22,5,3,1
162,73,57,28,29,9,0,0,0,162,73,57,28,29,9,162,73,57,28,1
45,22,8,0,2,0,0,0,0,45,22,8,0,2,0,45,22,8,0,1
66,27,14,5,1,0,0,0,0,66,27,14,5,1,0,66,27,14,5,1
48,22,6,1,0,0,0,0,0,48,22,6,1,0,0,48,22,6,1,1
86,38,22,7,6,4,1,0,0,86,38,22,7,6,4,86,38,22,7,1
47,22,9,2,0,0,0,0,0,47,22,9,2,0,0,47,22,9,2,1
94,43,15,8,6,2,0,0,0,94,43,15,8,6,2,94,43,15,8,1
60,23,14,0,2,0,0,0,0,60,23,14,0,2,0,60,23,14,0,1
97,54,25,6,6,6,0,0,0,97,54,25,6,6,6,97,54,25,6,1
53,21,7,6,0,1,0,0,0,53,21,7,6,0,1,53,21,7,6,1
111,46,21,11,7,1,0,0,0,111,46,21,11,7,1,111,46,21,11,1
43,21,7,6,0,0,0,0,0,43,21,7,6,0,0,43,21,7,6,1
119,37,9,4,2,1,0,0,0,119,37,9,4,2,1,119,37,9,4,1
59,23,10,3,4,4,0,0,0,59,23,10,3,4,4,59,23,10,3,1
74,26,8,0,2,0,0,0,0,74,26,8,0,2,0,74,26,8,0,1
47,17,6,6,0,0,0,0,0,47,17,6,6,0,0,47,17,6,6,1
84,29,23,6,6,1,0,0,0,84,29,23,6,6,1,84,29,23,6,1
53,24,20,5,1,0,0,0,0,53,24,20,5,1,0,53,24,20,5,1
64,40,10,0,2,0,0,0,1,64,40,10,0,2,0,64,40,10,0,1
61,26,10,9,2,0,0,0,0,61,26,10,9,2,0,61,26,10,9,1
88,46,20,10,6,3,1,0,0,88,46,20,10,6,3,88,46,20,10,1
57,21,8,1,1,1,0,0,0,57,21,8,1,1,1,57,21,8,1,1
104,43,21,6,2,0,0,0,0,104,43,21,6,2,0,104,43,21,6,1
52,17,12,3,1,0,0,0,0,52,17,12,3,1,0,52,17,12,3,1
76,40,13,11,3,0,0,0,0,76,40,13,11,3,0,76,40,13,11,1
64,42,20,11,3,7,0,0,1,64,42,20,11,3,7,64,42,20,11,1
89,28,19,4,7,1,0,0,0,89,28,19,4,7,1,89,28,19,4,1
55,16,8,3,0,0,0,0,0,55,16,8,3,0,0,55,16,8,3,1
70,37,22,5,3,1,0,0,0,70,37,22,5,3,1,70,37,22,5,1
73,29,6,5,1,2,0,0,0,73,29,6,5,1,2,73,29,6,5,1
56,33,9,5,2,1,0,0,0,56,33,9,5,2,1,56,33,9,5,1
63,25,8,0,1,0,0,0,0,63,25,8,0,1,0,63,25,8,0,1
143,60,22,14,2,2,0,0,0,143,60,22,14,2,2,143,60,22,14,1
70,28,7,2,1,1,0,0,0,70,28,7,2,1,1,70,28,7,2,1
129,50,20,17,9,2,0,0,0,129,50,20,17,9,2,129,50,20,17,1
55,23,11,3,1,0,0,0,0,55,23,11,3,1,0,55,23,11,3,1
137,67,45,31,21,16,3,1,0,137,67,45,31,21,16,137,67,45,31,1
57,34,10,12,2,5,0,0,0,57,34,10,12,2,5,57,34,10,12,1
72,32,16,7,1,0,0,0,0,72,32,16,7,1,0,72,32,16,7,1
52,19,13,3,0,2,0,0,0,52,19,13,3,0,2,52,19,13,3,1
119,67,34,24,8,5,0,0,0,119,67,34,24,8,5,119,67,34,24,1
65,25,9,4,1,0,0,1,0,65,25,9,4,1,0,65,25,9,4,1
67,26,12,4,2,0,0,0,0,67,26,12,4,2,0,67,26,12,4,1
52,15,12,3,4,0,0,0,0,52,15,12,3,4,0,52,15,12,3,1
58,26,10,7,1,0,0,0,0,58,26,10,7,1,0,58,26,10,7,1
56,22,13,6,0,1,0,0,0,56,22,13,6,0,1,56,22,13,6,1
48,16,14,4,0,0,0,0,0,48,16,14,4,0,0,48,16,14,4,1
56,29,22,5,1,0,0,0,0,56,29,22,5,1,0,56,29,22,5,1
43,16,12,1,1,0,0,0,0,43,16,12,1,1,0,43,16,12,1,1
83,46,15,10,1,1,1,0,0,83,46,15,10,1,1,83,46,15,10,1
64,15,8,6,0,0,0,0,0,64,15,8,6,0,0,64,15,8,6,1
81,24,16,13,5,0,0,0,0,81,24,16,13,5,0,81,24,16,13,1
54,17,10,1,0,0,0,0,0,54,17,10,1,0,0,54,17,10,1,1
66,27,8,7,6,0,0,0,0,66,27,8,7,6,0,66,27,8,7,1
49,17,9,1,1,0,0,1,0,49,17,9,1,1,0,49,17,9,1,1
72,29,13,6,3,1,0,0,0,72,29,13,6,3,1,72,29,13,6,1
55,19,9,3,1,0,0,0,0,55,19,9,3,1,0,55,19,9,3,1
77,43,17,8,3,0,0,0,0,77,43,17,8,3,0,77,43,17,8,1
57,23,11,0,0,0,0,0,0,57,23,11,0,0,0,57,23,11,0,1
79,41,15,5,6,0,0,0,0,79,41,15,5,6,0,79,41,15,5,1
48,19,7,4,3,1,0,0,0,48,19,7,4,3,1,48,19,7,4,1
61,36,12,5,4,4,0,0,0,61,36,12,5,4,4,61,36,12,5,1
54,31,8,2,1,0,0,0,0,54,31,8,2,1,0,54,31,8,2,1
73,39,13,9,2,0,0,0,0,73,39,13,9,2,0,73,39,13,9,1
50,25,11,5,2,0,0,0,0,50,25,11,5,2,0,50,25,11,5,1
78,33,12,10,1,2,0,1,0,78,33,12,10,1,2,78,33,12,10,1
58,19,9,4,2,0,0,0,0,58,19,9,4,2,0,58,19,9,4,1
69,29,13,6,5,0,0,0,0,69,29,13,6,5,0,69,29,13,6,1
40,31,5,6,1,1,0,0,0,40,31,5,6,1,1,40,31,5,6,1
74,24,16,12,1,0,0,0,0,74,24,16,12,1,0,74,24,16,12,1
51,29,10,1,2,0,0,0,0,51,29,10,1,2,0,51,29,10,1,1
61,35,19,7,1,0,0,0,0,61,35,19,7,1,0,61,35,19,7,1
56,35,10,3,0,0,0,0,0,56,35,10,3,0,0,56,35,10,3,1
80,28,13,5,1,1,0,0,0,80,28,13,5,1,1,80,28,13,5,1
46,24,15,4,1,0,0,0,0,46,24,15,4,1,0,46,24,15,4,1
84,41,19,8,4,1,0,0,0,84,41,19,8,4,1,84,41,19,8,1
50,25,6,4,0,0,0,0,0,50,25,6,4,0,0,50,25,6,4,1
81,44,11,3,2,0,0,0,0,81,44,11,3,2,0,81,44,11,3,1
61,34,6,2,2,1,0,0,0,61,34,6,2,2,1,61,34,6,2,1
89,38,16,5,4,0,0,0,0,89,38,16,5,4,0,89,38,16,5,1
61,19,10,6,1,1,0,0,0,61,19,10,6,1,1,61,19,10,6,1
75,38,10,6,2,0,1,0,0,75,38,10,6,2,0,75,38,10,6,1
47,32,9,7,1,1,0,0,0,47,32,9,7,1,1,47,32,9,7,1
99,35,22,9,4,0,1,0,0,99,35,22,9,4,0,99,35,22,9,1
63,21,9,6,2,0,0,0,0,63,21,9,6,2,0,63,21,9,6,1
92,43,16,8,4,0,0,1,0,92,43,16,8,4,0,92,43,16,8,1
64,38,13,4,1,1,1,0,0,64,38,13,4,1,1,64,38,13,4,1
85,31,17,7,2,2,0,0,0,85,31,17,7,2,2,85,31,17,7,1
42,18,15,4,1,0,0,0,0,42,18,15,4,1,0,42,18,15,4,1
95,31,17,6,4,1,2,1,1,95,31,17,6,4,1,95,31,17,6,1
48,20,17,3,1,1,0,0,0,48,20,17,3,1,1,48,20,17,3,1
81,39,17,5,3,0,0,0,0,81,39,17,5,3,0,81,39,17,5,1
69,26,8,5,2,0,0,0,0,69,26,8,5,2,0,69,26,8,5,1
104,44,16,11,7,5,1,3,1,104,44,16,11,7,5,104,44,16,11,1
62,26,11,4,0,0,0,0,0,62,26,11,4,0,0,62,26,11,4,1
56,36,11,4,5,2,0,0,0,56,36,11,4,5,2,56,36,11,4,1
55,21,7,7,1,1,0,0,0,55,21,7,7,1,1,55,21,7,7,1
78,18,18,10,0,1,0,0,0,78,18,18,10,0,1,78,18,18,10,1
61,23,15,6,0,0,0,0,0,61,23,15,6,0,0,61,23,15,6,1
58,37,12,5,3,2,0,0,0,58,37,12,5,3,2,58,37,12,5,1
55,27,12,4,0,1,0,0,0,55,27,12,4,0,1,55,27,12,4,1
76,27,23,10,1,0,0,0,0,76,27,23,10,1,0,76,27,23,10,1
77,47,20,2,3,1,0,0,0,77,47,20,2,3,1,77,47,20,2,1
25,8,1,2,0,0,0,0,0,25,8,1,2,0,0,25,8,1,2,1
83,43,20,10,1,1,0,0,0,83,43,20,10,1,1,83,43,20,10,1
52,13,2,0,0,0,0,0,0,52,13,2,0,0,0,52,13,2,0,1
88,55,24,7,2,1,0,0,0,88,55,24,7,2,1,88,55,24,7,1
36,6,5,1,0,0,0,0,0,36,6,5,1,0,0,36,6,5,1,1
76,47,12,11,6,1,0,0,0,76,47,12,11,6,1,76,47,12,11,1
53,12,3,0,0,0,0,0,0,53,12,3,0,0,0,53,12,3,0,1
100,44,20,7,4,0,0,0,0,100,44,20,7,4,0,100,44,20,7,1
54,7,5,2,0,0,0,0,0,54,7,5,2,0,0,54,7,5,2,1
79,55,19,8,4,2,0,0,0,79,55,19,8,4,2,79,55,19,8,1
42,14,7,1,0,0,0,0,0,42,14,7,1,0,0,42,14,7,1,1
88,50,19,10,4,2,0,0,0,88,50,19,10,4,2,88,50,19,10,1
57,12,8,0,0,0,0,0,0,57,12,8,0,0,0,57,12,8,0,1
81,58,26,10,4,0,0,0,0,81,58,26,10,4,0,81,58,26,10,1
36,16,4,1,1,0,0,0,0,36,16,4,1,1,0,36,16,4,1,1
93,52,21,11,2,0,0,0,0,93,52,21,11,2,0,93,52,21,11,1
51,15,1,1,0,0,0,0,0,51,15,1,1,0,0,51,15,1,1,1
87,37,24,13,3,0,0,0,0,87,37,24,13,3,0,87,37,24,13,1
52,14,3,1,1,0,0,0,0,52,14,3,1,1,0,52,14,3,1,1
92,37,25,6,4,1,0,0,0,92,37,25,6,4,1,92,37,25,6,1
48,6,13,2,3,0,0,0,0,48,6,13,2,3,0,48,6,13,2,1
80,45,19,10,3,2,0,0,0,80,45,19,10,3,2,80,45,19,10,1
51,17,4,1,1,1,0,0,0,51,17,4,1,1,1,51,17,4,1,1
74,56,21,11,5,0,0,0,0,74,56,21,11,5,0,74,56,21,11,1
59,26,5,2,1,0,0,0,0,59,26,5,2,1,0,59,26,5,2,1
95,39,19,10,3,1,0,0,0,95,39,19,10,3,1,95,39,19,10,1
55,23,0,1,0,0,0,0,0,55,23,0,1,0,0,55,23,0,1,1
71,58,20,8,8,0,0,0,0,71,58,20,8,8,0,71,58,20,8,1
37,15,8,0,1,0,0,0,0,37,15,8,0,1,0,37,15,8,0,1
91,50,20,10,2,5,0,0,0,91,50,20,10,2,5,91,50,20,10,1
33,10,1,0,0,0,0,0,0,33,10,1,0,0,0,33,10,1,0,1
85,57,24,11,6,3,0,0,0,85,57,24,11,6,3,85,57,24,11,1
33,12,2,2,0,0,0,0,0,33,12,2,2,0,0,33,12,2,2,1
85,46,25,17,5,1,0,0,0,85,46,25,17,5,1,85,46,25,17,1
44,10,7,2,0,0,0,0,0,44,10,7,2,0,0,44,10,7,2,1
90,58,30,11,5,1,0,0,0,90,58,30,11,5,1,90,58,30,11,1
52,14,7,1,1,0,0,0,0,52,14,7,1,1,0,52,14,7,1,1
76,47,23,9,5,3,0,0,0,76,47,23,9,5,3,76,47,23,9,1
30,13,7,0,0,0,0,0,0,30,13,7,0,0,0,30,13,7,0,1
93,51,28,8,2,1,0,0,0,93,51,28,8,2,1,93,51,28,8,1
