f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
1078,34,6,5,0,0,1,0,0,0,1078,34,6,5,0,0,1,1078,34,6,5,0,1
1080,117,59,30,18,4,2,0,0,0,1080,117,59,30,18,4,2,1080,117,59,30,18,1
1055,46,17,7,5,2,1,0,0,0,1055,46,17,7,5,2,1,1055,46,17,7,5,1
1115,78,67,26,14,5,2,0,0,0,1115,78,67,26,14,5,2,1115,78,67,26,14,1
908,110,47,22,21,11,5,6,1,0,908,110,47,22,21,11,5,908,110,47,22,21,1
1110,102,59,21,18,8,2,0,1,0,1110,102,59,21,18,8,2,1110,102,59,21,18,1
1003,60,21,14,7,3,4,1,0,0,1003,60,21,14,7,3,4,1003,60,21,14,7,1
1093,109,55,23,14,5,3,0,0,0,1093,109,55,23,14,5,3,1093,109,55,23,14,1
1063,49,18,9,9,1,2,1,0,0,1063,49,18,9,9,1,2,1063,49,18,9,9,1
1139,86,62,26,8,7,2,0,0,0,1139,86,62,26,8,7,2,1139,86,62,26,8,1
1066,36,11,6,4,5,3,0,2,0,1066,36,11,6,4,5,3,1066,36,11,6,4,1
1048,128,74,35,15,10,4,5,0,0,1048,128,74,35,15,10,4,1048,128,74,35,15,1
1028,56,19,8,3,2,0,2,0,0,1028,56,19,8,3,2,0,1028,56,19,8,3,1
1088,110,66,33,22,1,0,0,0,0,1088,110,66,33,22,1,0,1088,110,66,33,22,1
1069,35,14,5,0,0,0,0,0,0,1069,35,14,5,0,0,0,1069,35,14,5,0,1
1132,89,53,36,14,4,1,0,0,0,1132,89,53,36,14,4,1,1132,89,53,36,14,1
924,61,33,18,18,19,21,19,3,0,924,61,33,18,18,19,21,924,61,33,18,18,1
1120,105,44,22,13,7,3,0,0,0,1120,105,44,22,13,7,3,1120,105,44,22,13,1
1068,49,16,9,0,2,0,0,0,0,1068,49,16,9,0,2,0,1068,49,16,9,0,1
1110,88,59,28,10,3,0,1,0,0,1110,88,59,28,10,3,0,1110,88,59,28,10,1
1031,54,30,5,6,3,3,5,0,0,1031,54,30,5,6,3,3,1031,54,30,5,6,1
1086,112,67,33,17,7,2,0,0,1,1086,112,67,33,17,7,2,1086,112,67,33,17,1
1065,51,10,1,0,0,0,0,0,0,1065,51,10,1,0,0,0,1065,51,10,1,0,1
1115,111,57,29,13,6,1,0,0,0,1115,111,57,29,13,6,1,1115,111,57,29,13,1
1015,49,26,18,8,3,7,0,2,0,1015,49,26,18,8,3,7,1015,49,26,18,8,1
1136,106,52,26,4,4,2,0,0,0,1136,106,52,26,4,4,2,1136,106,52,26,4,1
854,121,64,36,28,21,8,2,1,0,854,121,64,36,28,21,8,854,121,64,36,28,1
1135,85,60,33,15,8,1,0,0,0,1135,85,60,33,15,8,1,1135,85,60,33,15,1
1022,59,27,8,8,3,2,3,0,1,1022,59,27,8,8,3,2,1022,59,27,8,8,1
1140,99,48,32,11,3,3,0,0,0,1140,99,48,32,11,3,3,1140,99,48,32,11,1
961,136,19,4,2,1,0,0,0,0,961,136,19,4,2,1,0,961,136,19,4,2,1
1015,161,62,37,15,6,5,0,1,0,1015,161,62,37,15,6,5,1015,161,62,37,15,1
960,82,42,34,12,10,5,1,1,0,960,82,42,34,12,10,5,960,82,42,34,12,1
1110,96,65,34,20,7,3,0,0,0,1110,96,65,34,20,7,3,1110,96,65,34,20,1
957,41,20,15,13,5,6,19,13,12,957,41,20,15,13,5,6,957,41,20,15,13,1
963,158,65,51,25,10,7,7,0,1,963,158,65,51,25,10,7,963,158,65,51,25,1
1063,45,10,2,0,1,0,3,0,0,1063,45,10,2,0,1,0,1063,45,10,2,0,1
1126,89,60,39,17,2,1,0,0,0,1126,89,60,39,17,2,1,1126,89,60,39,17,1
1035,51,22,13,8,3,4,2,5,2,1035,51,22,13,8,3,4,1035,51,22,13,8,1
1105,97,62,31,19,5,3,1,0,0,1105,97,62,31,19,5,3,1105,97,62,31,19,1
1071,43,10,2,1,0,0,0,0,0,1071,43,10,2,1,0,0,1071,43,10,2,1,1
1106,86,44,32,24,3,1,3,1,0,1106,86,44,32,24,3,1,1106,86,44,32,24,1
1053,46,15,2,0,0,0,0,0,0,1053,46,15,2,0,0,0,1053,46,15,2,0,1
1090,101,61,27,12,6,0,0,0,0,1090,101,61,27,12,6,0,1090,101,61,27,12,1
896,100,41,38,19,15,8,14,6,2,896,100,41,38,19,15,8,896,100,41,38,19,1
1039,118,57,35,14,5,0,0,0,0,1039,118,57,35,14,5,0,1039,118,57,35,14,1
1063,64,31,13,6,2,1,1,0,0,1063,64,31,13,6,2,1,1063,64,31,13,6,1
1129,75,45,21,5,5,1,0,0,0,1129,75,45,21,5,5,1,1129,75,45,21,5,1
975,80,51,22,3,5,1,1,4,1,975,80,51,22,3,5,1,975,80,51,22,3,1
1050,104,48,34,18,10,5,5,3,0,1050,104,48,34,18,10,5,1050,104,48,34,18,1
992,123,41,16,9,3,1,0,0,0,992,123,41,16,9,3,1,992,123,41,16,9,1
1121,82,43,23,13,5,2,0,0,0,1121,82,43,23,13,5,2,1121,82,43,23,13,1
984,84,33,21,8,5,4,0,1,0,984,84,33,21,8,5,4,984,84,33,21,8,1
1083,101,49,37,11,7,0,0,0,0,1083,101,49,37,11,7,0,1083,101,49,37,11,1
1058,64,29,17,7,3,1,0,0,0,1058,64,29,17,7,3,1,1058,64,29,17,7,1
1117,84,41,21,7,2,1,0,0,0,1117,84,41,21,7,2,1,1117,84,41,21,7,1
1020,88,33,17,13,7,3,1,0,0,1020,88,33,17,13,7,3,1020,88,33,17,13,1
1117,81,45,22,12,1,1,0,0,0,1117,81,45,22,12,1,1,1117,81,45,22,12,1
1031,73,43,23,8,4,1,0,0,1,1031,73,43,23,8,4,1,1031,73,43,23,8,1
1122,92,41,21,8,6,2,0,0,0,1122,92,41,21,8,6,2,1122,92,41,21,8,1
1060,71,31,17,5,1,3,2,1,0,1060,71,31,17,5,1,3,1060,71,31,17,5,1
1124,78,44,23,11,6,2,0,0,0,1124,78,44,23,11,6,2,1124,78,44,23,11,1
1070,63,28,9,9,0,0,0,0,0,1070,63,28,9,9,0,0,1070,63,28,9,9,1
1128,77,34,20,13,4,1,0,0,0,1128,77,34,20,13,4,1,1128,77,34,20,13,1
1029,68,41,15,8,6,2,0,0,0,1029,68,41,15,8,6,2,1029,68,41,15,8,1
1105,88,53,28,6,7,3,0,0,0,1105,88,53,28,6,7,3,1105,88,53,28,6,1
1042,75,25,12,7,3,1,0,0,0,1042,75,25,12,7,3,1,1042,75,25,12,7,1
1141,69,36,19,9,4,2,0,0,0,1141,69,36,19,9,4,2,1141,69,36,19,9,1
978,109,41,23,7,8,6,3,0,0,978,109,41,23,7,8,6,978,109,41,23,7,1
1142,64,47,19,10,3,2,0,0,0,1142,64,47,19,10,3,2,1142,64,47,19,10,1
901,99,63,44,25,13,9,6,3,0,901,99,63,44,25,13,9,901,99,63,44,25,1
1136,63,42,14,14,9,1,0,0,0,1136,63,42,14,14,9,1,1136,63,42,14,14,1
976,125,40,19,11,3,5,0,0,0,976,125,40,19,11,3,5,976,125,40,19,11,1
1125,91,45,23,9,4,2,0,0,0,1125,91,45,23,9,4,2,1125,91,45,23,9,1
998,102,49,25,11,6,3,3,0,0,998,102,49,25,11,6,3,998,102,49,25,11,1
1129,87,48,16,9,6,4,0,0,0,1129,87,48,16,9,6,4,1129,87,48,16,9,1
1016,83,42,20,8,7,0,2,0,0,1016,83,42,20,8,7,0,1016,83,42,20,8,1
1127,78,40,21,7,10,3,0,0,0,1127,78,40,21,7,10,3,1127,78,40,21,7,1
994,113,42,24,10,4,3,1,0,0,994,113,42,24,10,4,3,994,113,42,24,10,1
1073,111,49,23,14,5,2,0,0,0,1073,111,49,23,14,5,2,1073,111,49,23,14,1
893,122,57,44,27,18,8,1,2,0,893,122,57,44,27,18,8,893,122,57,44,27,1
1136,82,29,23,8,4,1,0,0,0,1136,82,29,23,8,4,1,1136,82,29,23,8,1
1057,72,24,9,5,1,0,0,0,0,1057,72,24,9,5,1,0,1057,72,24,9,5,1
1136,71,42,23,8,5,1,0,0,0,1136,71,42,23,8,5,1,1136,71,42,23,8,1
1078,60,26,8,5,2,1,0,1,0,1078,60,26,8,5,2,1,1078,60,26,8,5,1
1013,139,64,34,17,17,7,4,1,0,1013,139,64,34,17,17,7,1013,139,64,34,17,1
1076,60,22,8,3,0,0,1,0,0,1076,60,22,8,3,0,0,1076,60,22,8,3,1
1151,71,50,20,11,2,1,0,0,0,1151,71,50,20,11,2,1,1151,71,50,20,11,1
947,103,43,38,12,7,1,0,0,0,947,103,43,38,12,7,1,947,103,43,38,12,1
1139,69,56,20,6,4,0,0,0,0,1139,69,56,20,6,4,0,1139,69,56,20,6,1
904,184,46,16,3,3,1,0,0,0,904,184,46,16,3,3,1,904,184,46,16,3,1
1092,118,44,19,14,5,2,0,0,0,1092,118,44,19,14,5,2,1092,118,44,19,14,1
1054,59,22,7,5,0,0,0,0,1,1054,59,22,7,5,0,0,1054,59,22,7,5,1
1079,80,47,25,17,2,1,0,0,0,1079,80,47,25,17,2,1,1079,80,47,25,17,1
1032,82,28,13,6,3,2,1,0,0,1032,82,28,13,6,3,2,1032,82,28,13,6,1
1126,74,52,21,12,5,3,0,0,0,1126,74,52,21,12,5,3,1126,74,52,21,12,1
1074,50,20,7,7,3,0,1,0,0,1074,50,20,7,7,3,0,1074,50,20,7,7,1
1114,66,54,25,11,5,1,0,0,0,1114,66,54,25,11,5,1,1114,66,54,25,11,1
986,103,45,22,9,4,0,1,2,0,986,103,45,22,9,4,0,986,103,45,22,9,1
1137,78,50,21,9,5,2,0,0,0,1137,78,50,21,9,5,2,1137,78,50,21,9,1
1122,90,63,38,14,7,0,0,0,0,1122,90,63,38,14,7,0,1122,90,63,38,14,1
1085,33,5,3,0,0,0,0,0,0,1085,33,5,3,0,0,0,1085,33,5,3,0,1
1119,90,64,31,12,2,4,0,0,0,1119,90,64,31,12,2,4,1119,90,64,31,12,1
1091,49,10,1,2,0,0,0,0,0,1091,49,10,1,2,0,0,1091,49,10,1,2,1
1135,95,56,31,18,3,3,0,0,0,1135,95,56,31,18,3,3,1135,95,56,31,18,1
1084,41,5,4,0,0,0,0,0,0,1084,41,5,4,0,0,0,1084,41,5,4,0,1
1112,96,65,34,13,6,0,0,0,0,1112,96,65,34,13,6,0,1112,96,65,34,13,1
1085,36,11,1,1,0,0,0,0,0,1085,36,11,1,1,0,0,1085,36,11,1,1,1
1101,119,60,25,15,1,4,0,0,0,1101,119,60,25,15,1,4,1101,119,60,25,15,1
1078,30,7,5,0,0,0,0,0,0,1078,30,7,5,0,0,0,1078,30,7,5,0,1
1121,99,67,34,8,6,2,0,0,0,1121,99,67,34,8,6,2,1121,99,67,34,8,1
1076,39,9,2,0,0,0,0,0,0,1076,39,9,2,0,0,0,1076,39,9,2,0,1
1121,105,60,28,13,3,2,0,0,0,1121,105,60,28,13,3,2,1121,105,60,28,13,1
1082,47,19,0,0,0,0,0,0,0,1082,47,19,0,0,0,0,1082,47,19,0,0,1
1146,95,54,33,13,3,2,0,0,0,1146,95,54,33,13,3,2,1146,95,54,33,13,1
1081,44,10,4,1,0,0,0,0,0,1081,44,10,4,1,0,0,1081,44,10,4,1,1
1123,103,57,31,17,5,3,0,0,0,1123,103,57,31,17,5,3,1123,103,57,31,17,1
1084,36,9,1,0,0,0,0,0,0,1084,36,9,1,0,0,0,1084,36,9,1,0,1
1062,161,53,28,17,2,2,0,0,0,1062,161,53,28,17,2,2,1062,161,53,28,17,1
1074,54,7,5,1,0,0,0,0,0,1074,54,7,5,1,0,0,1074,54,7,5,1,1
1124,102,62,27,10,6,1,0,0,0,1124,102,62,27,10,6,1,1124,102,62,27,10,1
1065,41,17,4,4,0,0,0,0,0,1065,41,17,4,4,0,0,1065,41,17,4,4,1
1123,96,59,30,16,8,1,0,0,0,1123,96,59,30,16,8,1,1123,96,59,30,16,1
1069,50,11,0,0,0,0,0,0,0,1069,50,11,0,0,0,0,1069,50,11,0,0,1
1116,95,70,32,15,6,2,0,0,0,1116,95,70,32,15,6,2,1116,95,70,32,15,1
1066,50,9,2,0,0,0,0,0,0,1066,50,9,2,0,0,0,1066,50,9,2,0,1
1129,101,62,32,10,8,3,0,0,0,1129,101,62,32,10,8,3,1129,101,62,32,10,1
1085,37,12,0,0,0,0,0,0,0,1085,37,12,0,0,0,0,1085,37,12,0,0,1
1123,95,73,29,13,3,3,0,0,0,1123,95,73,29,13,3,3,1123,95,73,29,13,1
1045,59,16,9,3,1,0,0,0,0,1045,59,16,9,3,1,0,1045,59,16,9,3,1
1112,88,56,18,16,10,1,0,0,0,1112,88,56,18,16,10,1,1112,88,56,18,16,1
1064,55,10,2,0,0,0,0,0,0,1064,55,10,2,0,0,0,1064,55,10,2,0,1
1137,95,59,35,13,3,2,0,0,0,1137,95,59,35,13,3,2,1137,95,59,35,13,1
1064,43,11,3,0,0,0,0,0,0,1064,43,11,3,0,0,0,1064,43,11,3,0,1
1111,99,63,25,14,5,2,0,0,0,1111,99,63,25,14,5,2,1111,99,63,25,14,1
1084,32,15,3,1,1,1,0,0,0,1084,32,15,3,1,1,1,1084,32,15,3,1,1
1152,97,58,21,11,5,0,0,0,0,1152,97,58,21,11,5,0,1152,97,58,21,11,1
1076,44,10,2,1,1,0,0,0,0,1076,44,10,2,1,1,0,1076,44,10,2,1,1
1111,105,57,31,16,9,0,0,0,0,1111,105,57,31,16,9,0,1111,105,57,31,16,1
1077,40,9,4,2,0,0,0,0,0,1077,40,9,4,2,0,0,1077,40,9,4,2,1
1126,98,75,27,13,5,3,0,0,0,1126,98,75,27,13,5,3,1126,98,75,27,13,1
1085,38,9,2,2,0,0,0,0,0,1085,38,9,2,2,0,0,1085,38,9,2,2,1
1120,99,55,40,14,2,3,0,0,0,1120,99,55,40,14,2,3,1120,99,55,40,14,1
1079,44,15,1,0,1,0,0,0,0,1079,44,15,1,0,1,0,1079,44,15,1,0,1
1111,112,56,31,17,11,2,0,0,0,1111,112,56,31,17,11,2,1111,112,56,31,17,1
1074,39,21,4,0,0,0,0,0,0,1074,39,21,4,0,0,0,1074,39,21,4,0,1
1128,110,58,23,9,8,2,0,0,0,1128,110,58,23,9,8,2,1128,110,58,23,9,1
1083,46,13,4,0,0,0,0,0,0,1083,46,13,4,0,0,0,1083,46,13,4,0,1
1129,107,57,25,19,7,0,0,0,0,1129,107,57,25,19,7,0,1129,107,57,25,19,1
1066,51,7,7,0,0,0,0,0,0,1066,51,7,7,0,0,0,1066,51,7,7,0,1
1109,100,64,21,17,6,1,0,0,0,1109,100,64,21,17,6,1,1109,100,64,21,17,1
1086,46,12,2,1,0,0,0,0,0,1086,46,12,2,1,0,0,1086,46,12,2,1,1
1136,84,61,32,14,10,2,0,0,0,1136,84,61,32,14,10,2,1136,84,61,32,14,1
1075,39,15,6,3,0,0,0,0,0,1075,39,15,6,3,0,0,1075,39,15,6,3,1
1122,102,60,37,9,3,0,0,0,0,1122,102,60,37,9,3,0,1122,102,60,37,9,1
1077,35,11,5,1,0,0,0,0,0,1077,35,11,5,1,0,0,1077,35,11,5,1,1
1122,93,70,41,11,4,1,0,0,0,1122,93,70,41,11,4,1,1122,93,70,41,11,1
1082,39,12,1,1,0,0,0,0,0,1082,39,12,1,1,0,0,1082,39,12,1,1,1
1131,98,63,30,14,3,2,0,0,0,1131,98,63,30,14,3,2,1131,98,63,30,14,1
1073,40,9,5,0,0,0,0,0,0,1073,40,9,5,0,0,0,1073,40,9,5,0,1
1114,99,56,33,13,4,4,1,0,0,1114,99,56,33,13,4,4,1114,99,56,33,13,1
1087,28,14,3,0,1,0,0,0,0,1087,28,14,3,0,1,0,1087,28,14,3,0,1
1116,113,59,22,18,4,1,0,0,0,1116,113,59,22,18,4,1,1116,113,59,22,18,1
1075,51,12,2,0,0,0,0,0,0,1075,51,12,2,0,0,0,1075,51,12,2,0,1
1126,98,60,29,16,5,2,0,0,0,1126,98,60,29,16,5,2,1126,98,60,29,16,1
1080,45,8,7,0,0,0,0,0,0,1080,45,8,7,0,0,0,1080,45,8,7,0,1
1117,112,58,32,12,5,1,0,0,0,1117,112,58,32,12,5,1,1117,112,58,32,12,1
1061,44,12,6,1,0,0,0,0,0,1061,44,12,6,1,0,0,1061,44,12,6,1,1
1124,104,67,31,13,2,2,0,0,0,1124,104,67,31,13,2,2,1124,104,67,31,13,1
1077,41,20,3,0,0,1,0,0,0,1077,41,20,3,0,0,1,1077,41,20,3,0,1
1127,112,57,34,14,4,2,0,0,0,1127,112,57,34,14,4,2,1127,112,57,34,14,1
1080,38,9,1,1,0,0,0,0,0,1080,38,9,1,1,0,0,1080,38,9,1,1,1
1126,106,55,35,12,6,1,0,0,0,1126,106,55,35,12,6,1,1126,106,55,35,12,1
1078,39,8,2,1,0,0,0,0,0,1078,39,8,2,1,0,0,1078,39,8,2,1,1
1109,115,52,34,18,7,1,0,0,0,1109,115,52,34,18,7,1,1109,115,52,34,18,1
1091,36,21,0,1,0,0,0,0,0,1091,36,21,0,1,0,0,1091,36,21,0,1,1
1096,121,60,27,13,6,5,1,0,0,1096,121,60,27,13,6,5,1096,121,60,27,13,1
1070,30,7,3,2,0,0,0,0,0,1070,30,7,3,2,0,0,1070,30,7,3,2,1
1117,110,59,30,15,4,3,0,0,0,1117,110,59,30,15,4,3,1117,110,59,30,15,1
1072,51,14,1,1,0,0,0,0,0,1072,51,14,1,1,0,0,1072,51,14,1,1,1
1114,111,48,30,13,4,5,0,0,0,1114,111,48,30,13,4,5,1114,111,48,30,13,1
1083,41,8,0,2,0,0,0,0,0,1083,41,8,0,2,0,0,1083,41,8,0,2,1
1134,106,51,31,7,6,2,0,0,0,1134,106,51,31,7,6,2,1134,106,51,31,7,1
1080,40,17,1,1,2,0,0,0,0,1080,40,17,1,1,2,0,1080,40,17,1,1,1
1050,165,59,20,16,5,2,0,0,0,1050,165,59,20,16,5,2,1050,165,59,20,16,1
1092,39,11,1,2,0,0,0,0,0,1092,39,11,1,2,0,0,1092,39,11,1,2,1
1123,118,45,33,14,5,1,0,0,0,1123,118,45,33,14,5,1,1123,118,45,33,14,1
1084,38,14,3,4,0,0,0,0,0,1084,38,14,3,4,0,0,1084,38,14,3,4,1
1032,187,66,27,14,2,1,0,0,0,1032,187,66,27,14,2,1,1032,187,66,27,14,1
1084,31,17,1,2,0,0,0,0,0,1084,31,17,1,2,0,0,1084,31,17,1,2,1
1109,99,63,36,19,6,2,0,0,0,1109,99,63,36,19,6,2,1109,99,63,36,19,1
1087,41,6,1,0,0,0,0,0,0,1087,41,6,1,0,0,0,1087,41,6,1,0,1
1111,107,66,29,8,6,1,0,0,0,1111,107,66,29,8,6,1,1111,107,66,29,8,1
1090,37,8,6,1,1,0,0,0,0,1090,37,8,6,1,1,0,1090,37,8,6,1,1
1123,92,55,32,14,4,2,0,0,0,1123,92,55,32,14,4,2,1123,92,55,32,14,1
1083,43,15,4,0,0,0,0,0,0,1083,43,15,4,0,0,0,1083,43,15,4,0,1
1136,96,52,36,18,3,1,0,0,0,1136,96,52,36,18,3,1,1136,96,52,36,18,1
1099,47,6,5,0,0,0,0,0,0,1099,47,6,5,0,0,0,1099,47,6,5,0,1
1130,101,61,22,16,6,3,0,0,0,1130,101,61,22,16,6,3,1130,101,61,22,16,1
1089,32,19,0,0,0,0,0,0,0,1089,32,19,0,0,0,0,1089,32,19,0,0,1
1109,122,61,41,9,6,3,0,0,0,1109,122,61,41,9,6,3,1109,122,61,41,9,1
1107,36,10,1,1,0,0,0,0,0,1107,36,10,1,1,0,0,1107,36,10,1,1,1
1139,92,62,25,9,7,1,0,0,0,1139,92,62,25,9,7,1,1139,92,62,25,9,1
1077,46,16,4,0,0,0,0,0,0,1077,46,16,4,0,0,0,1077,46,16,4,0,1
1113,107,61,31,16,4,1,0,0,0,1113,107,61,31,16,4,1,1113,107,61,31,16,1
1095,37,10,6,1,0,0,0,0,0,1095,37,10,6,1,0,0,1095,37,10,6,1,1
1127,89,64,38,8,2,0,0,0,0,1127,89,64,38,8,2,0,1127,89,64,38,8,1
1078,26,9,9,1,0,0,0,0,0,1078,26,9,9,1,0,0,1078,26,9,9,1,1
1129,102,39,30,11,10,2,0,0,0,1129,102,39,30,11,10,2,1129,102,39,30,11,1
1095,42,9,3,1,1,0,0,0,0,1095,42,9,3,1,1,0,1095,42,9,3,1,1
1121,107,51,26,12,9,3,0,0,0,1121,107,51,26,12,9,3,1121,107,51,26,12,1
1063,43,6,3,1,0,0,0,0,0,1063,43,6,3,1,0,0,1063,43,6,3,1,1
1065,35,6,0,0,0,0,0,0,0,1065,35,6,0,0,0,0,1065,35,6,0,0,1
1125,96,47,20,15,4,1,0,1,0,1125,96,47,20,15,4,1,1125,96,47,20,15,1
1083,24,2,1,1,0,0,0,0,0,1083,24,2,1,1,0,0,1083,24,2,1,1,1
1155,88,36,11,12,3,1,0,0,0,1155,88,36,11,12,3,1,1155,88,36,11,12,1
1043,81,30,15,4,1,1,0,0,0,1043,81,30,15,4,1,1,1043,81,30,15,4,1
1105,116,61,26,14,5,8,0,0,1,1105,116,61,26,14,5,8,1105,116,61,26,14,1
983,79,34,20,21,9,10,0,1,0,983,79,34,20,21,9,10,983,79,34,20,21,1
1108,97,53,33,12,4,5,0,0,2,1108,97,53,33,12,4,5,1108,97,53,33,12,1
1072,28,2,1,1,0,0,0,0,0,1072,28,2,1,1,0,0,1072,28,2,1,1,1
1086,111,46,25,3,3,1,0,0,0,1086,111,46,25,3,3,1,1086,111,46,25,3,1
1062,35,14,5,8,6,1,0,0,0,1062,35,14,5,8,6,1,1062,35,14,5,8,1
1152,73,41,23,9,5,1,0,0,0,1152,73,41,23,9,5,1,1152,73,41,23,9,1
1077,15,6,1,0,0,0,0,0,0,1077,15,6,1,0,0,0,1077,15,6,1,0,1
1089,107,66,30,18,17,13,0,0,0,1089,107,66,30,18,17,13,1089,107,66,30,18,1
1052,47,16,8,4,1,3,0,0,0,1052,47,16,8,4,1,3,1052,47,16,8,4,1
1138,78,61,17,3,2,0,0,0,0,1138,78,61,17,3,2,0,1138,78,61,17,3,1
1074,22,6,0,1,0,0,0,0,0,1074,22,6,0,1,0,0,1074,22,6,0,1,1
1108,103,52,26,8,3,1,0,0,0,1108,103,52,26,8,3,1,1108,103,52,26,8,1
1082,32,3,1,2,0,0,0,0,0,1082,32,3,1,2,0,0,1082,32,3,1,2,1
1143,81,60,15,5,4,0,0,0,0,1143,81,60,15,5,4,0,1143,81,60,15,5,1
1075,32,13,2,3,0,0,0,0,0,1075,32,13,2,3,0,0,1075,32,13,2,3,1
1036,163,54,30,14,6,2,0,0,0,1036,163,54,30,14,6,2,1036,163,54,30,14,1
1003,64,33,14,9,15,6,0,1,0,1003,64,33,14,9,15,6,1003,64,33,14,9,1
1129,89,46,26,4,2,0,0,0,0,1129,89,46,26,4,2,0,1129,89,46,26,4,1
1063,64,14,10,1,3,3,0,0,0,1063,64,14,10,1,3,3,1063,64,14,10,1,1
1119,111,44,22,3,3,0,0,0,0,1119,111,44,22,3,3,0,1119,111,44,22,3,1
1030,83,25,7,5,2,1,0,0,0,1030,83,25,7,5,2,1,1030,83,25,7,5,1
1138,100,38,19,8,3,0,0,0,0,1138,100,38,19,8,3,0,1138,100,38,19,8,1
1066,34,12,3,0,3,0,0,1,0,1066,34,12,3,0,3,0,1066,34,12,3,0,1
1125,106,42,16,5,1,1,0,0,0,1125,106,42,16,5,1,1,1125,106,42,16,5,1
983,85,33,26,8,1,3,0,0,0,983,85,33,26,8,1,3,983,85,33,26,8,1
1153,86,47,20,17,3,0,0,0,0,1153,86,47,20,17,3,0,1153,86,47,20,17,1
1059,28,7,2,2,0,0,0,0,0,1059,28,7,2,2,0,0,1059,28,7,2,2,1
1136,114,47,20,10,5,2,0,0,0,1136,114,47,20,10,5,2,1136,114,47,20,10,1
982,107,36,9,21,7,6,2,0,0,982,107,36,9,21,7,6,982,107,36,9,21,1
1158,85,40,29,5,2,1,0,0,0,1158,85,40,29,5,2,1,1158,85,40,29,5,1
998,67,34,11,13,9,5,0,2,0,998,67,34,11,13,9,5,998,67,34,11,13,1
1137,86,43,25,8,2,1,0,0,0,1137,86,43,25,8,2,1,1137,86,43,25,8,1
1025,69,26,9,2,1,0,0,0,0,1025,69,26,9,2,1,0,1025,69,26,9,2,1
1130,95,45,16,5,2,2,0,0,0,1130,95,45,16,5,2,2,1130,95,45,16,5,1
1069,33,7,1,0,1,0,0,0,0,1069,33,7,1,0,1,0,1069,33,7,1,0,1
1144,89,44,19,7,1,0,0,0,0,1144,89,44,19,7,1,0,1144,89,44,19,7,1
1064,49,22,7,3,3,4,0,0,1,1064,49,22,7,3,3,4,1064,49,22,7,3,1
1144,94,45,18,10,2,1,0,0,0,1144,94,45,18,10,2,1,1144,94,45,18,10,1
1027,81,34,18,11,12,2,2,0,0,1027,81,34,18,11,12,2,1027,81,34,18,11,1
1093,96,54,39,16,10,7,0,0,0,1093,96,54,39,16,10,7,1093,96,54,39,16,1
1048,51,15,10,3,2,1,0,0,0,1048,51,15,10,3,2,1,1048,51,15,10,3,1
1154,92,36,17,3,3,1,0,0,0,1154,92,36,17,3,3,1,1154,92,36,17,3,1
1084,36,7,0,0,0,0,0,0,0,1084,36,7,0,0,0,0,1084,36,7,0,0,1
1112,105,51,25,7,2,1,0,0,0,1112,105,51,25,7,2,1,1112,105,51,25,7,1
1039,36,14,6,0,0,1,0,0,0,1039,36,14,6,0,0,1,1039,36,14,6,0,1
1140,87,48,26,4,2,2,0,0,0,1140,87,48,26,4,2,2,1140,87,48,26,4,1
1056,32,12,3,3,5,1,0,0,0,1056,32,12,3,3,5,1,1056,32,12,3,3,1
1104,108,39,14,14,4,1,0,0,0,1104,108,39,14,14,4,1,1104,108,39,14,14,1
1021,64,25,10,10,3,3,0,0,0,1021,64,25,10,10,3,3,1021,64,25,10,10,1
1122,100,42,18,2,3,1,0,0,0,1122,100,42,18,2,3,1,1122,100,42,18,2,1
1127,66,28,13,5,2,0,0,0,0,1127,66,28,13,5,2,0,1127,66,28,13,5,1
1062,43,22,11,3,1,0,0,0,0,1062,43,22,11,3,1,0,1062,43,22,11,3,1
1120,69,29,14,3,1,0,0,0,0,1120,69,29,14,3,1,0,1120,69,29,14,3,1
1034,101,50,24,10,0,2,1,0,0,1034,101,50,24,10,0,2,1034,101,50,24,10,1
1130,73,26,14,3,1,0,0,0,0,1130,73,26,14,3,1,0,1130,73,26,14,3,1
1060,60,30,7,4,4,2,0,0,0,1060,60,30,7,4,4,2,1060,60,30,7,4,1
1053,106,56,32,15,14,14,3,2,0,1053,106,56,32,15,14,14,1053,106,56,32,15,1
1048,86,61,17,7,3,1,1,0,0,1048,86,61,17,7,3,1,1048,86,61,17,7,1
1121,59,31,19,6,3,2,0,0,0,1121,59,31,19,6,3,2,1121,59,31,19,6,1
1068,75,33,12,3,4,0,0,0,0,1068,75,33,12,3,4,0,1068,75,33,12,3,1
1123,63,35,16,5,0,0,0,0,0,1123,63,35,16,5,0,0,1123,63,35,16,5,1
1026,104,32,20,15,4,5,0,0,0,1026,104,32,20,15,4,5,1026,104,32,20,15,1
1113,61,32,22,6,2,1,0,0,0,1113,61,32,22,6,2,1,1113,61,32,22,6,1
980,124,51,36,26,12,4,1,1,0,980,124,51,36,26,12,4,980,124,51,36,26,1
1128,68,27,20,3,1,0,0,0,0,1128,68,27,20,3,1,0,1128,68,27,20,3,1
1026,115,44,12,5,6,2,1,1,0,1026,115,44,12,5,6,2,1026,115,44,12,5,1
1143,72,38,7,2,1,0,0,0,0,1143,72,38,7,2,1,0,1143,72,38,7,2,1
